2017-06-07T13:08:35.121+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-06-07T16:15:13.397+0800 I REPL     [replication-1] Scheduled new oplog query Fetcher source: localhost:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1496823311000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 1 } query metadata: { $replData: 1, $oplogQueryData: 1, $ssm: { $secondaryOk: true } } active: 1 timeout: 65000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 33757 -- target:localhost:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp 1496823311000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 1 } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2017-06-07T16:15:13.397+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-06-07T16:15:13.399+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:13.399+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:13.399+0800 I REPL     [replication-0] Restarting oplog query due to error: HostUnreachable: Connection refused. Last fetched optime (with hash): { ts: Timestamp 1496823311000|1, t: 1 }[-411559461644777336]. Restarts remaining: 1
2017-06-07T16:15:13.399+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-06-07T16:15:13.399+0800 I REPL     [replication-0] Scheduled new oplog query Fetcher source: localhost:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1496823311000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 1 } query metadata: { $replData: 1, $oplogQueryData: 1, $ssm: { $secondaryOk: true } } active: 1 timeout: 65000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 33759 -- target:localhost:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp 1496823311000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 1 } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2017-06-07T16:15:13.401+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:13.401+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:13.401+0800 I REPL     [replication-1] Error returned from oplog query (no more query restarts left): HostUnreachable: Connection refused
2017-06-07T16:15:13.401+0800 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: HostUnreachable: Connection refused
2017-06-07T16:15:13.401+0800 I REPL     [rsBackgroundSync] could not find member to sync from
2017-06-07T16:15:13.401+0800 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:27017
2017-06-07T16:15:13.401+0800 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2017-06-07T16:15:13.401+0800 I ASIO     [ReplicationExecutor] Failed to close stream: Socket is not connected
2017-06-07T16:15:13.401+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:13.403+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:13.403+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:13.403+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:13.403+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:13.404+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:13.404+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:13.405+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:13.405+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:13.406+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:13.406+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:13.406+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:17.020+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to localhost:27017: InvalidSyncSource: Sync source was cleared. Was localhost:27017
2017-06-07T16:15:18.407+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:18.409+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:18.409+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:18.409+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:18.410+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:18.411+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:18.411+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:18.411+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:18.411+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-06-07T16:15:18.413+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-06-07T16:15:18.413+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-06-07T16:15:18.414+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-06-07T16:15:18.588+0800 I -        [conn4] end connection 127.0.0.1:58106 (3 connections now open)
2017-06-07T16:15:21.396+0800 I CONTROL  [signalProcessingThread] got signal 2 (Interrupt: 2), will terminate after current cmd ends
2017-06-07T16:15:21.396+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2017-06-07T16:15:21.396+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2017-06-07T16:15:21.396+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
2017-06-07T16:15:21.397+0800 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27019.sock
2017-06-07T16:15:21.397+0800 I NETWORK  [signalProcessingThread] shutdown: going to flush diaglog...
2017-06-07T16:15:21.397+0800 I REPL     [signalProcessingThread] shutting down replication subsystems
2017-06-07T16:15:21.397+0800 I REPL     [signalProcessingThread] Stopping replication reporter thread
2017-06-07T16:15:21.397+0800 I REPL     [signalProcessingThread] Stopping replication fetcher thread
2017-06-07T16:15:21.397+0800 I REPL     [signalProcessingThread] Stopping replication applier thread
2017-06-07T16:15:21.420+0800 I REPL     [signalProcessingThread] Stopping replication storage threads
2017-06-07T16:15:21.421+0800 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
2017-06-07T16:15:21.426+0800 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
2017-06-07T16:15:21.610+0800 I STORAGE  [signalProcessingThread] shutdown: removing fs lock...
2017-06-07T16:15:21.613+0800 I CONTROL  [signalProcessingThread] now exiting
2017-06-07T16:15:21.613+0800 I CONTROL  [signalProcessingThread] shutting down with code:0
2017-08-22T12:14:43.374+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] MongoDB starting : pid=42717 port=27019 dbpath=/Users/amit/mongo/replicaSet/mongo3/data/db 64-bit host=Amits-MacBook-Air.local
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] db version v3.4.4
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] git version: 888390515874a9debd1b6c5d36559ca86b44babd
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.2l  25 May 2017
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] allocator: system
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] modules: none
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] build environment:
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten]     distarch: x86_64
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten]     target_arch: x86_64
2017-08-22T12:14:43.423+0800 I CONTROL  [initandlisten] options: { config: "mongo3/conf.yml", net: { bindIp: "127.0.0.1", port: 27019 }, replication: { replSetName: "rs0" }, security: { keyFile: "/Users/amit/mongo/replicaSet/mongo3/keyfile.txt" }, storage: { dbPath: "/Users/amit/mongo/replicaSet/mongo3/data/db" }, systemLog: { destination: "file", logAppend: true, path: "/Users/amit/mongo/replicaSet/mongo3/mongo.log" } }
2017-08-22T12:14:43.426+0800 I -        [initandlisten] Detected data files in /Users/amit/mongo/replicaSet/mongo3/data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
2017-08-22T12:14:43.426+0800 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=3584M,session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),checkpoint=(wait=60,log_size=2GB),statistics_log=(wait=0),
2017-08-22T12:14:44.522+0800 I STORAGE  [initandlisten] Starting WiredTigerRecordStoreThread local.oplog.rs
2017-08-22T12:14:44.523+0800 I STORAGE  [initandlisten] The size storer reports that the oplog contains 26387 records totaling to 12854060 bytes
2017-08-22T12:14:44.525+0800 I STORAGE  [initandlisten] Sampling from the oplog between Jun  7 13:24:06:1 and Jun  7 16:15:11:1 to determine where to place markers for truncation
2017-08-22T12:14:44.526+0800 I STORAGE  [initandlisten] Taking 7 samples and assuming that each section of oplog contains approximately 37572 records totaling to 18302677 bytes
2017-08-22T12:14:44.586+0800 I CONTROL  [initandlisten] 
2017-08-22T12:14:44.586+0800 I CONTROL  [initandlisten] ** WARNING: soft rlimits too low. Number of files is 256, should be at least 1000
2017-08-22T12:14:44.598+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/Users/amit/mongo/replicaSet/mongo3/data/db/diagnostic.data'
2017-08-22T12:14:44.602+0800 I NETWORK  [thread1] waiting for connections on port 27019
2017-08-22T12:14:44.637+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57070 #1 (1 connection now open)
2017-08-22T12:14:44.637+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:57070 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T12:14:44.651+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57072 #2 (2 connections now open)
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] New replica set config in use: { _id: "rs0", version: 5, protocolVersion: 1, members: [ { _id: 0, host: "localhost:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 1, host: "localhost:27018", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "localhost:27019", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 2000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('59378df6b6b7c67bb04f665a') } }
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] This node is localhost:27019 in the config
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] transition to STARTUP2
2017-08-22T12:14:44.651+0800 I NETWORK  [conn2] received client metadata from 127.0.0.1:57072 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] Starting replication storage threads
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] Starting replication fetcher thread
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] Starting replication applier thread
2017-08-22T12:14:44.651+0800 I REPL     [replExecDBWorker-0] Starting replication reporter thread
2017-08-22T12:14:44.652+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T12:14:44.652+0800 I REPL     [rsSync] transition to RECOVERING
2017-08-22T12:14:44.652+0800 I REPL     [rsSync] transition to SECONDARY
2017-08-22T12:14:44.652+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T12:14:44.698+0800 I ACCESS   [conn1] Successfully authenticated as principal __system on local
2017-08-22T12:14:44.698+0800 I ACCESS   [conn2] Successfully authenticated as principal __system on local
2017-08-22T12:14:44.698+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27017, took 46ms (1 connections now open to localhost:27017)
2017-08-22T12:14:44.698+0800 I REPL     [ReplicationExecutor] Member localhost:27017 is now in state SECONDARY
2017-08-22T12:14:44.698+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 46ms (1 connections now open to localhost:27018)
2017-08-22T12:14:44.698+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state PRIMARY
2017-08-22T12:14:50.676+0800 I REPL     [rsBackgroundSync] sync source candidate: localhost:27018
2017-08-22T12:14:50.677+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27018
2017-08-22T12:14:50.688+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27018, took 11ms (1 connections now open to localhost:27018)
2017-08-22T12:14:50.702+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27018
2017-08-22T12:14:50.717+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27018, took 15ms (2 connections now open to localhost:27018)
2017-08-22T12:15:08.122+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57087 #3 (3 connections now open)
2017-08-22T12:15:08.149+0800 I ACCESS   [conn3] Successfully authenticated as principal adminUser on admin
2017-08-22T12:15:08.186+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57088 #4 (4 connections now open)
2017-08-22T12:15:08.204+0800 I ACCESS   [conn4] Successfully authenticated as principal adminUser on admin
2017-08-22T12:15:46.446+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57115 #5 (5 connections now open)
2017-08-22T12:15:46.467+0800 I ACCESS   [conn5] Successfully authenticated as principal adminUser on admin
2017-08-22T12:15:46.506+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57116 #6 (6 connections now open)
2017-08-22T12:15:46.528+0800 I ACCESS   [conn6] Successfully authenticated as principal adminUser on admin
2017-08-22T14:07:24.022+0800 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2017-08-22T14:07:24.183+0800 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2017-08-22T14:07:24.183+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T14:07:24.185+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T14:07:24.199+0800 I COMMAND  [conn2] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27018", fromId: 1, term: 3 } numYields:0 reslen:414 locks:{} protocol:op_command 164ms
2017-08-22T14:07:24.199+0800 I COMMAND  [conn1] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27017", fromId: 0, term: 3 } numYields:0 reslen:414 locks:{} protocol:op_command 151ms
2017-08-22T14:07:24.209+0800 I REPL     [ReplicationExecutor] VoteRequester(term 3 dry run) received a yes vote from localhost:27017; response message: { term: 3, voteGranted: true, reason: "", ok: 1.0 }
2017-08-22T14:07:24.209+0800 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2017-08-22T14:07:24.213+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state SECONDARY
2017-08-22T14:07:24.279+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60092 #7 (7 connections now open)
2017-08-22T14:07:24.280+0800 I REPL     [ReplicationExecutor] VoteRequester(term 4) received a no vote from localhost:27017 with reason "already voted for another candidate this term"; response message: { term: 4, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2017-08-22T14:07:24.281+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:60092 conn7: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:07:24.302+0800 I REPL     [ReplicationExecutor] VoteRequester(term 4) received a yes vote from localhost:27018; response message: { term: 4, voteGranted: true, reason: "", ok: 1.0 }
2017-08-22T14:07:24.302+0800 I REPL     [ReplicationExecutor] election succeeded, assuming primary role in term 4
2017-08-22T14:07:24.302+0800 I REPL     [ReplicationExecutor] transition to PRIMARY
2017-08-22T14:07:24.319+0800 I ACCESS   [conn7] Successfully authenticated as principal __system on local
2017-08-22T14:07:24.319+0800 I REPL     [ReplicationExecutor] My optime is most up-to-date, skipping catch-up and completing transition to primary.
2017-08-22T14:07:24.320+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27017, took 137ms (2 connections now open to localhost:27017)
2017-08-22T14:07:24.320+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:07:24.320+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host localhost:27018 due to bad connection status; 0 connections to that host remain open
2017-08-22T14:07:24.320+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to localhost:27018: InvalidSyncSource: Sync source was cleared. Was localhost:27018
2017-08-22T14:07:24.320+0800 I REPL     [rsBackgroundSync] Replication producer stopped after oplog fetcher finished returning a batch from our sync source.  Abandoning this batch of oplog entries and re-evaluating our sync source.
2017-08-22T14:07:24.320+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 137ms (2 connections now open to localhost:27018)
2017-08-22T14:07:26.190+0800 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2017-08-22T14:07:30.054+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60138 #8 (8 connections now open)
2017-08-22T14:07:30.056+0800 I NETWORK  [conn8] received client metadata from 127.0.0.1:60138 conn8: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:07:30.070+0800 I ACCESS   [conn8] Successfully authenticated as principal __system on local
2017-08-22T14:07:30.073+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60140 #9 (9 connections now open)
2017-08-22T14:07:30.073+0800 I NETWORK  [conn9] received client metadata from 127.0.0.1:60140 conn9: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:07:30.092+0800 I ACCESS   [conn9] Successfully authenticated as principal __system on local
2017-08-22T14:07:30.492+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60143 #10 (10 connections now open)
2017-08-22T14:07:30.492+0800 I NETWORK  [conn10] received client metadata from 127.0.0.1:60143 conn10: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:07:30.506+0800 I ACCESS   [conn10] Successfully authenticated as principal __system on local
2017-08-22T14:07:30.509+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60145 #11 (11 connections now open)
2017-08-22T14:07:30.509+0800 I NETWORK  [conn11] received client metadata from 127.0.0.1:60145 conn11: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:07:30.522+0800 I ACCESS   [conn11] Successfully authenticated as principal __system on local
2017-08-22T14:08:24.288+0800 I -        [conn1] end connection 127.0.0.1:57070 (11 connections now open)
2017-08-22T14:08:24.323+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27017 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:08:24.323+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:20:44.018+0800 I REPL     [ReplicationExecutor] can't see a majority of the set, relinquishing primary
2017-08-22T14:20:44.170+0800 I REPL     [ReplicationExecutor] Stepping down from primary in response to heartbeat
2017-08-22T14:20:44.170+0800 I COMMAND  [conn8] command local.oplog.rs command: getMore { getMore: 14109915268, collection: "oplog.rs", maxTimeMS: 5000, term: 4, lastKnownCommittedOpTime: { ts: Timestamp 1503382806000|1, t: 4 } } originatingCommand: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503381346000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 4 } planSummary: COLLSCAN cursorid:14109915268 keysExamined:0 docsExamined:0 numYields:0 nreturned:0 reslen:451 locks:{ Global: { acquireCount: { r: 4 } }, Database: { acquireCount: { r: 2 } }, oplog: { acquireCount: { r: 2 } } } protocol:op_command 32668ms
2017-08-22T14:20:44.170+0800 I COMMAND  [conn10] command local.oplog.rs command: getMore { getMore: 15283419452, collection: "oplog.rs", maxTimeMS: 5000, term: 4, lastKnownCommittedOpTime: { ts: Timestamp 1503382806000|1, t: 4 } } originatingCommand: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503381346000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 4 } planSummary: COLLSCAN cursorid:15283419452 keysExamined:0 docsExamined:0 numYields:0 nreturned:0 reslen:451 locks:{ Global: { acquireCount: { r: 4 } }, Database: { acquireCount: { r: 2 } }, oplog: { acquireCount: { r: 2 } } } protocol:op_command 32668ms
2017-08-22T14:20:44.171+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state SECONDARY
2017-08-22T14:20:44.178+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60406 #12 (11 connections now open)
2017-08-22T14:20:44.179+0800 I COMMAND  [conn9] command admin.$cmd command: replSetUpdatePosition { replSetUpdatePosition: 1, optimes: [ { durableOpTime: { ts: Timestamp 1503382806000|1, t: 4 }, appliedOpTime: { ts: Timestamp 1503382806000|1, t: 4 }, memberId: 0, cfgver: 5 }, { durableOpTime: { ts: Timestamp 1503382806000|1, t: 4 }, appliedOpTime: { ts: Timestamp 1503382806000|1, t: 4 }, memberId: 1, cfgver: 5 }, { durableOpTime: { ts: Timestamp 1503381346000|1, t: 3 }, appliedOpTime: { ts: Timestamp 1503381346000|1, t: 3 }, memberId: 2, cfgver: 5 } ], $replData: { term: 4, lastOpCommitted: { ts: Timestamp 1503382806000|1, t: 4 }, lastOpVisible: { ts: Timestamp 0|0, t: -1 }, configVersion: 5, replicaSetId: ObjectId('59378df6b6b7c67bb04f665a'), primaryIndex: 2, syncSourceIndex: 2 } } numYields:0 reslen:22 locks:{} protocol:op_command 160ms
2017-08-22T14:20:44.181+0800 I NETWORK  [conn12] received client metadata from 127.0.0.1:60406 conn12: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:20:44.181+0800 I REPL     [replExecDBWorker-2] transition to SECONDARY
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] legacy transport layer closing all connections
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 12
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 11
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 10
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 9
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 8
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 7
2017-08-22T14:20:44.181+0800 I NETWORK  [replExecDBWorker-2] Skip closing connection for connection # 2
2017-08-22T14:20:44.181+0800 I -        [conn6] end connection 127.0.0.1:57116 (11 connections now open)
2017-08-22T14:20:44.182+0800 I -        [conn5] end connection 127.0.0.1:57115 (11 connections now open)
2017-08-22T14:20:44.182+0800 I -        [conn4] end connection 127.0.0.1:57088 (11 connections now open)
2017-08-22T14:20:44.182+0800 I -        [conn3] end connection 127.0.0.1:57087 (11 connections now open)
2017-08-22T14:20:44.182+0800 I COMMAND  [conn7] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27017", fromId: 0, term: 4 } numYields:0 reslen:405 locks:{} protocol:op_command 154ms
2017-08-22T14:20:44.182+0800 I REPL     [ReplicationExecutor] Member localhost:27017 is now in state SECONDARY
2017-08-22T14:20:44.195+0800 I ACCESS   [conn12] Successfully authenticated as principal __system on local
2017-08-22T14:20:59.190+0800 I REPL     [ReplicationExecutor] Member localhost:27017 is now in state PRIMARY
2017-08-22T14:21:00.084+0800 I REPL     [rsBackgroundSync] sync source candidate: localhost:27017
2017-08-22T14:21:00.085+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-08-22T14:21:00.097+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27017, took 12ms (1 connections now open to localhost:27017)
2017-08-22T14:21:00.098+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-08-22T14:21:00.110+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27017, took 12ms (2 connections now open to localhost:27017)
2017-08-22T14:21:44.183+0800 I -        [conn9] end connection 127.0.0.1:60140 (7 connections now open)
2017-08-22T14:21:44.189+0800 I -        [conn11] end connection 127.0.0.1:60145 (6 connections now open)
